source,source_id,original_key,building_name,normalized_name,address,district,grade,year_built,building_key,matches_json,midland_id,centanet_id,midland_original_key,centanet_original_key
leasinghub,4727,4727,52 Hung To Road,52 hung to road,52 Hung To Road,Kwun Tong District,A,2009.0,LH_4727,"{""centanet"": {""id"": ""3ba56a1a-0b7f-4897-a6a3-f536cd5023de"", ""original_key"": ""3ba56a1a-0b7f-4897-a6a3-f536cd5023de"", ""score"": 90.0, ""building_name"": ""52 Hung To Road"", ""address"": ""52 Hung To Road"", ""original_record"": {""queriedDistrict"": ""Kwun Tong"", ""queriedCode"": ""WS032"", ""propertyID"": ""3ba56a1a-0b7f-4897-a6a3-f536cd5023de"", ""buildingNameEn"": ""52 Hung To Road"", ""address"": ""52 Hung To Road"", ""developers"": ""Henderson Real Estate Agency Limited"", ""opDateDisplayName"": ""2008 Year"", ""floorDisplayName"": ""15 Floor(s)"", ""districtNameEn"": ""Kwun Tong"", ""zoneEn"": ""Kowloon"", ""sellCount"": 1, ""rentCount"": 4, ""transCount"": 27}}}",,3ba56a1a-0b7f-4897-a6a3-f536cd5023de,,3ba56a1a-0b7f-4897-a6a3-f536cd5023de
leasinghub,3049,3049,562 Nathan Road,562 nathan road,562-562A Nathan Road,Yau Tsim Mong District,B+,2017.0,LH_3049,{},,,,
leasinghub,17431,17431,58 Wing Lok Street,58 wing lok street,52-58 Wing Lok Street,Central and Western District,B+,2021.0,LH_17431,{},,,,
leasinghub,2486,2486,59 Wing Lok Street,59 wing lok street,59 Wing Lok Street,Central and Western District,C,1979.0,LH_2486,{},,,,
leasinghub,6174,6174,6 Wilmer Street,6 wilmer street,6 Wilmer Street,Central and Western District,B,1996.0,LH_6174,"{""midland"": {""id"": ""B000008325"", ""original_key"": ""B000008325"", ""score"": 90.0, ""building_name"": ""6 Wilmer Street"", ""address"": ""6 Wilmer Street"", ""original_record"": {""Building Name"": ""6 Wilmer Street"", ""Address"": ""6 Wilmer Street"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000008325/6-Wilmer-Street""}}, ""centanet"": {""id"": ""8e1816d0-46d1-4801-ae08-a6a909ab40a0"", ""original_key"": ""8e1816d0-46d1-4801-ae08-a6a909ab40a0"", ""score"": 90.0, ""building_name"": ""6 Wilmer Street"", ""address"": ""6 Wilmer Street"", ""original_record"": {""queriedDistrict"": ""Sheung Wan"", ""queriedCode"": ""WS003"", ""propertyID"": ""8e1816d0-46d1-4801-ae08-a6a909ab40a0"", ""buildingNameEn"": ""6 Wilmer Street"", ""address"": ""6 Wilmer Street"", ""developers"": ""HENDERSON GROUP"", ""opDateDisplayName"": ""1996 Year"", ""floorDisplayName"": ""27 Floor(s)"", ""districtNameEn"": ""Sheung Wan"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 11, ""rentCount"": 6, ""transCount"": 6}}}",B000008325,8e1816d0-46d1-4801-ae08-a6a909ab40a0,B000008325,8e1816d0-46d1-4801-ae08-a6a909ab40a0
leasinghub,1252,1252,60 Wellington Street,60 wellington street,60 Wellington Street,Central and Western District,C,1991.0,LH_1252,{},,,,
leasinghub,1683,1683,633 King's Road,633 king s road,633 King's Road,Eastern District,A,2007.0,LH_1683,{},,,,
leasinghub,17755,17755,64-70 Wellington Street,64 70 wellington street,64-70 Wellington Street,Central and Western District,,2024.0,LH_17755,{},,,,
leasinghub,2957,2957,655 Nathan Road,655 nathan road,655 Nathan Road,Yau Tsim Mong District,B,1966.0,LH_2957,"{""centanet"": {""id"": ""65cb551d-2eb6-43c0-aa1d-5c5d8648b959"", ""original_key"": ""65cb551d-2eb6-43c0-aa1d-5c5d8648b959"", ""score"": 90.0, ""building_name"": ""655 Nathan Road"", ""address"": ""655 Nathan Road"", ""original_record"": {""queriedDistrict"": ""Mongkok"", ""queriedCode"": ""WS020"", ""propertyID"": ""65cb551d-2eb6-43c0-aa1d-5c5d8648b959"", ""buildingNameEn"": ""655 Nathan Road"", ""address"": ""655 Nathan Road"", ""developers"": NaN, ""opDateDisplayName"": ""1966 Year"", ""floorDisplayName"": ""29 Floor(s)"", ""districtNameEn"": ""Mongkok"", ""zoneEn"": ""Kowloon"", ""sellCount"": 0, ""rentCount"": 3, ""transCount"": 4}}}",,65cb551d-2eb6-43c0-aa1d-5c5d8648b959,,65cb551d-2eb6-43c0-aa1d-5c5d8648b959
leasinghub,6537,6537,68 Kimberley Road,68 kimberley road,68 Kimberley Road,Yau Tsim Mong District,B+,2019.0,LH_6537,{},,,,
leasinghub,1621,1621,68 Yee Wo Street,68 yee wo street,68 Yee Wo Street,Wanchai District,A,1993.0,LH_1621,"{""centanet"": {""id"": ""af65a222-751f-483f-9ceb-62d8490c1e49"", ""original_key"": ""af65a222-751f-483f-9ceb-62d8490c1e49"", ""score"": 90.0, ""building_name"": ""68 Yee Wo Street"", ""address"": ""68 Yee Wo Street"", ""original_record"": {""queriedDistrict"": ""Causeway Bay"", ""queriedCode"": ""WS007"", ""propertyID"": ""af65a222-751f-483f-9ceb-62d8490c1e49"", ""buildingNameEn"": ""68 Yee Wo Street"", ""address"": ""68 Yee Wo Street"", ""developers"": NaN, ""opDateDisplayName"": ""1984 Year"", ""floorDisplayName"": ""24 Floor(s)"", ""districtNameEn"": ""Causeway Bay"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 7, ""transCount"": 1}}}",,af65a222-751f-483f-9ceb-62d8490c1e49,,af65a222-751f-483f-9ceb-62d8490c1e49
leasinghub,3069,3069,700 Nathan Road,700 nathan road,700 Nathan Road,Yau Tsim Mong District,A,1984.0,LH_3069,{},,,,
leasinghub,2848,2848,726 Nathan Road,726 nathan road,726 Nathan Road,Yau Tsim Mong District,A,2014.0,LH_2848,"{""midland"": {""id"": ""B000078384"", ""original_key"": ""B000078384"", ""score"": 90.0, ""building_name"": ""726 Nathan Road"", ""address"": ""726 Nathan Road"", ""original_record"": {""Building Name"": ""726 Nathan Road"", ""Address"": ""726 Nathan Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000078384/726-Nathan-Road""}}}",B000078384,,B000078384,
leasinghub,5606,5606,73-75 Hoi Yuen Road,73 75 hoi yuen road,73-75 Hoi Yuen Road,Kwun Tong District,,,LH_5606,{},,,,
leasinghub,1260,1260,76 Wellington Street,76 wellington street,76 Wellington Street,Central and Western District,C,1966.0,LH_1260,{},,,,
leasinghub,17778,17778,77 How Ming Street,77 how ming street,77 How Ming Street,Kwun Tong District,A,2026.0,LH_17778,{},,,,
leasinghub,5647,5647,8 Gilman's Bazaar,8 gilman s bazaar,8-12 Gilman's Bazaar,Central and Western District,C,1973.0,LH_5647,{},,,,
leasinghub,6636,6636,8 Hart Avenue,8 hart avenue,8 Hart Avenue,Yau Tsim Mong District,B,1997.0,LH_6636,"{""midland"": {""id"": ""B000022194"", ""original_key"": ""B000022194"", ""score"": 90.0, ""building_name"": ""8 Hart Avenue"", ""address"": ""8 Hart Avenue"", ""original_record"": {""Building Name"": ""8 Hart Avenue"", ""Address"": ""8 Hart Avenue"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000022194/8-Hart-Avenue""}}}",B000022194,,B000022194,
leasinghub,3549,3549,8 Jordan Road,8 jordan road,6-8 Jordan Road,Yau Tsim Mong District,B,2002.0,LH_3549,{},,,,
leasinghub,3728,3728,8 Lyndhurst Terrace,8 lyndhurst terrace,2-10 Lyndhurst Terrace,Central and Western District,B+,1979.0,LH_3728,"{""midland"": {""id"": ""B000006989"", ""original_key"": ""B000006989"", ""score"": 90.0, ""building_name"": ""8 Lyndhurst Terrace"", ""address"": ""2-10 Lyndhurst Terrace"", ""original_record"": {""Building Name"": ""8 Lyndhurst Terrace"", ""Address"": ""2-10 Lyndhurst Terrace"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000006989/8-Lyndhurst-Terrace""}}}",B000006989,,B000006989,
leasinghub,12274,12274,8 Observatory Road,8 observatory road,8 Observatory Road,Yau Tsim Mong District,A,2017.0,LH_12274,"{""midland"": {""id"": ""B000081559"", ""original_key"": ""B000081559"", ""score"": 90.0, ""building_name"": ""8 Observatory Road"", ""address"": ""8 Observatory Road"", ""original_record"": {""Building Name"": ""8 Observatory Road"", ""Address"": ""8 Observatory Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000081559/8-Observatory-Road""}}, ""centanet"": {""id"": ""2eeb9764-51f5-4d8c-9fcd-d11cf82d6701"", ""original_key"": ""2eeb9764-51f5-4d8c-9fcd-d11cf82d6701"", ""score"": 77.4, ""building_name"": ""8 Observatory Road"", ""address"": ""2-12 Observatory Road"", ""original_record"": {""queriedDistrict"": ""Tsim Sha Tsui"", ""queriedCode"": ""WS023"", ""propertyID"": ""2eeb9764-51f5-4d8c-9fcd-d11cf82d6701"", ""buildingNameEn"": ""8 Observatory Road"", ""address"": ""2-12 Observatory Road"", ""developers"": ""Henderson Land Development Company Limited, \u9e97\u65b0\u96c6\u57180"", ""opDateDisplayName"": ""2015 Year"", ""floorDisplayName"": ""19 Floor(s)"", ""districtNameEn"": ""Tsim Sha Tsui"", ""zoneEn"": ""Kowloon"", ""sellCount"": 0, ""rentCount"": 5, ""transCount"": 11}}}",B000081559,2eeb9764-51f5-4d8c-9fcd-d11cf82d6701,B000081559,2eeb9764-51f5-4d8c-9fcd-d11cf82d6701
leasinghub,9228,9228,8 On Wo Lane,8 on wo lane,8 On Wo Lane,Central and Western District,C,1985.0,LH_9228,{},,,,
leasinghub,170,170,8 Queen's Road Central,8 queen s road central,8 Queen's Road Central,Central and Western District,A,2000.0,LH_170,"{""midland"": {""id"": ""B000006982"", ""original_key"": ""B000006982"", ""score"": 90.0, ""building_name"": ""No.8 Queen's Road Central"", ""address"": ""8 Queen's Road Central"", ""original_record"": {""Building Name"": ""No.8 Queen's Road Central"", ""Address"": ""8 Queen's Road Central"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000006982/No.8-Queen-s-Road-Central""}}, ""centanet"": {""id"": ""4d06ead3-a23a-4dc5-8d40-4d4cd608c376"", ""original_key"": ""4d06ead3-a23a-4dc5-8d40-4d4cd608c376"", ""score"": 90.0, ""building_name"": ""8 Queen's Road Central"", ""address"": ""8 Queen's Road Central"", ""original_record"": {""queriedDistrict"": ""Central"", ""queriedCode"": ""WS004"", ""propertyID"": ""4d06ead3-a23a-4dc5-8d40-4d4cd608c376"", ""buildingNameEn"": ""8 Queen's Road Central"", ""address"": ""8 Queen's Road Central"", ""developers"": ""Sing Pao Investment Limited"", ""opDateDisplayName"": ""2000 Year"", ""floorDisplayName"": ""27 Floor(s)"", ""districtNameEn"": ""Central"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 0}}}",B000006982,4d06ead3-a23a-4dc5-8d40-4d4cd608c376,B000006982,4d06ead3-a23a-4dc5-8d40-4d4cd608c376
leasinghub,322,322,8 Queen's Road East,8 queen s road east,8 Queen's Road East,Central and Western District,B+,1968.0,LH_322,{},,,,
leasinghub,1974,1974,8 Wyndham Street,8 wyndham street,8 Wyndham Street,Central and Western District,B+,1997.0,LH_1974,"{""centanet"": {""id"": ""ba76e08d-43fa-48da-b26a-b3b744e897a1"", ""original_key"": ""ba76e08d-43fa-48da-b26a-b3b744e897a1"", ""score"": 90.0, ""building_name"": ""8 Wyndham Street"", ""address"": ""8 Wyndham Street"", ""original_record"": {""queriedDistrict"": ""Central"", ""queriedCode"": ""WS004"", ""propertyID"": ""ba76e08d-43fa-48da-b26a-b3b744e897a1"", ""buildingNameEn"": ""8 Wyndham Street"", ""address"": ""8 Wyndham Street"", ""developers"": ""Marvel Properties Limited"", ""opDateDisplayName"": ""1997 Year"", ""floorDisplayName"": ""27 Floor(s)"", ""districtNameEn"": ""Central"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 3, ""transCount"": 8}}}",,ba76e08d-43fa-48da-b26a-b3b744e897a1,,ba76e08d-43fa-48da-b26a-b3b744e897a1
leasinghub,1167,1167,80 Gloucester Road,80 gloucester road,80 Gloucester Road,Wanchai District,B+,1986.0,LH_1167,"{""midland"": {""id"": ""B000022197"", ""original_key"": ""B000022197"", ""score"": 90.0, ""building_name"": ""80 Gloucester Road"", ""address"": ""80 Gloucester Road"", ""original_record"": {""Building Name"": ""80 Gloucester Road"", ""Address"": ""80 Gloucester Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000022197/80-Gloucester-Road""}}, ""centanet"": {""id"": ""3c3892c7-2b25-4b25-ac79-789d6a63fd4d"", ""original_key"": ""3c3892c7-2b25-4b25-ac79-789d6a63fd4d"", ""score"": 88.4, ""building_name"": ""80 Gloucester Road"", ""address"": ""80-82 Gloucester Road"", ""original_record"": {""queriedDistrict"": ""Wan Chai"", ""queriedCode"": ""WS006"", ""propertyID"": ""3c3892c7-2b25-4b25-ac79-789d6a63fd4d"", ""buildingNameEn"": ""80 Gloucester Road"", ""address"": ""80-82 Gloucester Road"", ""developers"": ""SEA Group"", ""opDateDisplayName"": ""1987 Year"", ""floorDisplayName"": ""23 Floor(s)"", ""districtNameEn"": ""Wan Chai"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 1}}}",B000022197,3c3892c7-2b25-4b25-ac79-789d6a63fd4d,B000022197,3c3892c7-2b25-4b25-ac79-789d6a63fd4d
leasinghub,17684,17684,83 King Lam Street - Tower A,83 king lam street tower a,83 King Lam Street,Sham Shui Po District,A+,2024.0,LH_17684,{},,,,
leasinghub,17685,17685,83 King Lam Street - Tower B,83 king lam street tower b,83 King Lam Street,Sham Shui Po District,A+,2024.0,LH_17685,{},,,,
leasinghub,2247,2247,83 Wan Chai Road,83 wan chai road,83 Wanchai Road,Wanchai District,B,1995.0,LH_2247,"{""midland"": {""id"": ""B000050463"", ""original_key"": ""B000050463"", ""score"": 84.2, ""building_name"": ""83 Wan Chai Road"", ""address"": ""83 Wan Chai Road"", ""original_record"": {""Building Name"": ""83 Wan Chai Road"", ""Address"": ""83 Wan Chai Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000050463/83-Wan-Chai-Road""}}}",B000050463,,B000050463,
leasinghub,17686,17686,83 Wing Hong Street,83 wing hong street,83 Wing Hong Street,Sham Shui Po District,A+,2024.0,LH_17686,"{""midland"": {""id"": ""B000120992"", ""original_key"": ""B000120992"", ""score"": 90.0, ""building_name"": ""83 Wing Hong Street"", ""address"": ""83 Wing Hong Street"", ""original_record"": {""Building Name"": ""83 Wing Hong Street"", ""Address"": ""83 Wing Hong Street"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000120992/83-Wing-Hong-Street""}}}",B000120992,,B000120992,
leasinghub,2534,2534,88 Commercial Building,88 commercial building,28-34 Wing Lok Street,Central and Western District,B,1992.0,LH_2534,{},,,,
leasinghub,1156,1156,88 Gloucester Road,88 gloucester road,88 Gloucester Road,Wanchai District,A,1987.0,LH_1156,"{""midland"": {""id"": ""B000018630"", ""original_key"": ""B000018630"", ""score"": 90.0, ""building_name"": ""88 Gloucester Road"", ""address"": ""88 Gloucester Road"", ""original_record"": {""Building Name"": ""88 Gloucester Road"", ""Address"": ""88 Gloucester Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000018630/88-Gloucester-Road""}}, ""centanet"": {""id"": ""4162a41a-9e19-4b7d-ba18-ea116757c921"", ""original_key"": ""4162a41a-9e19-4b7d-ba18-ea116757c921"", ""score"": 90.0, ""building_name"": ""88 Gloucester Road"", ""address"": ""88 Gloucester Road"", ""original_record"": {""queriedDistrict"": ""Wan Chai"", ""queriedCode"": ""WS006"", ""propertyID"": ""4162a41a-9e19-4b7d-ba18-ea116757c921"", ""buildingNameEn"": ""88 Gloucester Road"", ""address"": ""88 Gloucester Road"", ""developers"": ""SEA Group"", ""opDateDisplayName"": ""1982 Year"", ""floorDisplayName"": ""23 Floor(s)"", ""districtNameEn"": ""Wan Chai"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 3}}}",B000018630,4162a41a-9e19-4b7d-ba18-ea116757c921,B000018630,4162a41a-9e19-4b7d-ba18-ea116757c921
leasinghub,1844,1844,88 Hing Fat Street,88 hing fat street,88 Hing Fat Street,Wanchai District,B+,2000.0,LH_1844,"{""midland"": {""id"": ""B000059844"", ""original_key"": ""B000059844"", ""score"": 90.0, ""building_name"": ""88 Hing Fat Street"", ""address"": ""88 Hing Fat Street"", ""original_record"": {""Building Name"": ""88 Hing Fat Street"", ""Address"": ""88 Hing Fat Street"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000059844/88-Hing-Fat-Street""}}}",B000059844,,B000059844,
leasinghub,1002,1002,88 Lockhart Road,88 lockhart road,88 Lockhart Road,Wanchai District,C,1990.0,LH_1002,"{""midland"": {""id"": ""B000022198"", ""original_key"": ""B000022198"", ""score"": 90.0, ""building_name"": ""No.88 Lockhart Road"", ""address"": ""88 Lockhart Road"", ""original_record"": {""Building Name"": ""No.88 Lockhart Road"", ""Address"": ""88 Lockhart Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000022198/No.88-Lockhart-Road""}}}",B000022198,,B000022198,
leasinghub,17558,17558,88WL,88wl,88 Wing Lok Street,Central and Western District,A,2022.0,LH_17558,{},,,,
leasinghub,4451,4451,9 Chiu Lung Street,9 chiu lung street,9 Chiu Lung Street,Central and Western District,B,1997.0,LH_4451,{},,,,
leasinghub,7337,7337,9 Chong Yip Street,9 chong yip street,9 Chong Yip Street,Kwun Tong District,B+,2004.0,LH_7337,{},,,,
leasinghub,846,846,9 Des Voeux Road West,9 des voeux road west,9-17 Des Voeux Road West,Central and Western District,A,1994.0,LH_846,"{""midland"": {""id"": ""B000020721"", ""original_key"": ""B000020721"", ""score"": 88.6, ""building_name"": ""9 Des Voeux Road West"", ""address"": ""9 Des Voeux Road West"", ""original_record"": {""Building Name"": ""9 Des Voeux Road West"", ""Address"": ""9 Des Voeux Road West"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000020721/9-Des-Voeux-Road-West""}}, ""centanet"": {""id"": ""92fd99a3-9058-4214-a45f-fb2fe70171b3"", ""original_key"": ""92fd99a3-9058-4214-a45f-fb2fe70171b3"", ""score"": 88.6, ""building_name"": ""9 Des Voeux Road West"", ""address"": ""9 Des Voeux Road West"", ""original_record"": {""queriedDistrict"": ""Sheung Wan"", ""queriedCode"": ""WS003"", ""propertyID"": ""92fd99a3-9058-4214-a45f-fb2fe70171b3"", ""buildingNameEn"": ""9 Des Voeux Road West"", ""address"": ""9 Des Voeux Road West"", ""developers"": ""China Merchants Land Limited"", ""opDateDisplayName"": ""1995 Year"", ""floorDisplayName"": ""30 Floor(s)"", ""districtNameEn"": ""Sheung Wan"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 13, ""rentCount"": 5, ""transCount"": 2}}}",B000020721,92fd99a3-9058-4214-a45f-fb2fe70171b3,B000020721,92fd99a3-9058-4214-a45f-fb2fe70171b3
leasinghub,16429,16429,9 Po Lun Street,9 po lun street,9 Po Lun Street,Sham Shui Po District,B,1989.0,LH_16429,{},,,,
leasinghub,139,139,9 Queen's Road Central,9 queen s road central,9 Queen's Road Central,Central and Western District,A,1991.0,LH_139,"{""midland"": {""id"": ""B000019383"", ""original_key"": ""B000019383"", ""score"": 90.0, ""building_name"": ""9 Queen's Road Central"", ""address"": ""9 Queen's Road Central"", ""original_record"": {""Building Name"": ""9 Queen's Road Central"", ""Address"": ""9 Queen's Road Central"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000019383/9-Queen-s-Road-Central""}}, ""centanet"": {""id"": ""435d2ffa-7dd7-4264-afa9-e370ff64dbb8"", ""original_key"": ""435d2ffa-7dd7-4264-afa9-e370ff64dbb8"", ""score"": 87.0, ""building_name"": ""Nine Queen's Road Central"", ""address"": ""9 Queen's Road Central"", ""original_record"": {""queriedDistrict"": ""Central"", ""queriedCode"": ""WS004"", ""propertyID"": ""435d2ffa-7dd7-4264-afa9-e370ff64dbb8"", ""buildingNameEn"": ""Nine Queen's Road Central"", ""address"": ""9 Queen's Road Central"", ""developers"": ""SYLVAN HOLDINGS Company Limited"", ""opDateDisplayName"": ""1991 Year"", ""floorDisplayName"": ""37 Floor(s)"", ""districtNameEn"": ""Central"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 5, ""rentCount"": 8, ""transCount"": 12}}}",B000019383,435d2ffa-7dd7-4264-afa9-e370ff64dbb8,B000019383,435d2ffa-7dd7-4264-afa9-e370ff64dbb8
