Name,Address,Blocks,Units,Unit Rate,MoM,Trans Record,For Sale,For Rent,Estate Link,Region,District,Subdistrict,Code,Scraped Estate Name,Occupation Permit,Scraped Blocks,Scraped Units,School Net Info,Estate Detailed Address,Developer
93 Wellington Street,93 Wellington Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/93-Wellington-Street/2-SEDKBPYXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
36 Cochrane Street,36 Cochrane Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/36-Cochrane-Street/2-SEDSGPSXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Glenealy Building,7 Glenealy,1,30,--,--,--,--,--,https://hk.centanet.com/estate/en/Glenealy-Building/2-SEDYWPERPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
38 Cochrane Street,38 Cochrane Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/38-Cochrane-Street/2-SEEAGPSAPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
On Lok House (Mansion),39-43 Hollywood Road,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/On-Lok-House-Mansion/2-SEEAWPAXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Elgin Building,41-43 Elgin Street,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/Elgin-Building/2-SEESPPEJPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Ho Fook Building,9 Old Bailey Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/Ho-Fook-Building/2-SEEWBPBXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
32A-32C Staunton Street,32A-32C Staunton Street,1,11,"$17,795/ ft²",69.52%,1,--,--,https://hk.centanet.com/estate/en/32A-32C-Staunton-Street/2-SEEWWPDRPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
19 Old Bailey Street,19 Old Bailey Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/19-Old-Bailey-Street/2-SEEYGPBRPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
54 Graham Street,54 Graham Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/54-Graham-Street/2-SEGEBPARPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
17-19 Li Yuen Street West,17-19 Li Yuen Street West,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/17-19-Li-Yuen-Street-West/2-SEGEPPKOPS,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Fook Shing Court,50 Wyndham Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Fook-Shing-Court/2-SEGKWPWJPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
17 Staunton Street,17 Staunton Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/17-Staunton-Street/2-SEGWGPDRPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Winning House,26-28 Hollywood Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/Winning-House/2-SEGWPPKAPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Wai Fat Building,48-50 Staunton Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/Wai-Fat-Building/2-SEGYPPYRPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
38 Staunton Street,38 Staunton Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/38-Staunton-Street/2-SEKBPPYJPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
7 Old Bailey Street,7 Old Bailey Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/7-Old-Bailey-Street/2-SEKDBPBSPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
20-22 D'aguilar Street,20-22 D'aguilar Street,1,13,--,--,--,--,--,https://hk.centanet.com/estate/en/20-22-D-aguilar-Street/2-SEKPPPSAPS,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
9-13 Shelley Street,9-13 Shelley Street,1,16,--,--,--,--,--,https://hk.centanet.com/estate/en/9-13-Shelley-Street/2-SEKSWPGRPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
The Unit Soho,28 Old Bailey Street,1,69,--,--,--,--,--,https://hk.centanet.com/estate/en/The-Unit-Soho/2-SEKWGPBXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
20 Hollywood Road,20 Hollywood Road,1,1,--,--,--,--,--,https://hk.centanet.com/estate/en/20-Hollywood-Road/2-SEPBPPKJPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
57-59 Wyndham Street,57-59 Wyndham Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/57-59-Wyndham-Street/2-SEPGGPWOPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
85 Queen's Road Central,85 Queen's Road Central,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/85-Queen-s-Road-Central/2-SEPPBPGVPS,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Aveny,31 Wyndham Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/Aveny/2-SEPPWWPHWA,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 26 Lyndhurst Terrace,26 Lyndhurst Terrace,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/No-26-Lyndhurst-Terrace/2-SEPPWWPOWE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Home2Home - Ovolo,2 Arbuthnot Road,1,--,--,--,--,--,--,https://hk.centanet.com/estate/en/Home2Home-Ovolo/2-SEPPWWPVWE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
52 Elgin Street,52 Elgin Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/52-Elgin-Street/2-SEPSBPEJPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
13 Staunton Street,13 Staunton Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/13-Staunton-Street/2-SEPWGPDRPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
15 Old Bailey Street,15 Old Bailey Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/15-Old-Bailey-Street/2-SESBGPBSPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
37-39 Elgin Street,37-39 Elgin Street,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/37-39-Elgin-Street/2-SESDWPSJPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
11-13 Old Bailey Street,11-13 Old Bailey Street,1,14,--,--,--,--,--,https://hk.centanet.com/estate/en/11-13-Old-Bailey-Street/2-SESEGPBXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
31 Elgin Street,31 Elgin Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/31-Elgin-Street/2-SESEWPSXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Chui Man House,7 Staunton Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/Chui-Man-House/2-SESGGPDEPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 36 Lyndhurst Terrace,36 Lyndhurst Terrace,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/No-36-Lyndhurst-Terrace/2-SESPWWPAWE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 30 Lyndhurst Terrace,30 Lyndhurst Terrace,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/No-30-Lyndhurst-Terrace/2-SESPWWPEWE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 34 Lyndhurst Terrace,34 Lyndhurst Terrace,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/No-34-Lyndhurst-Terrace/2-SESPWWPHWE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 32 Lyndhurst Terrace,32 Lyndhurst Terrace,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/No-32-Lyndhurst-Terrace/2-SESPWWPJWE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 28 Lyndhurst Terrace,28 Lyndhurst Terrace,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/No-28-Lyndhurst-Terrace/2-SESPWWPXWE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Hung Kei Mansion,5-8 Queen Victoria Street,1,53,--,--,--,--,--,https://hk.centanet.com/estate/en/Hung-Kei-Mansion/2-SESSGPBOPS,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Ming Hing House,52-56 Staunton Street,1,15,"$17,857/ ft²",3.84%,1,--,--,https://hk.centanet.com/estate/en/Ming-Hing-House/2-SESWPPYXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
24 Hollywood Road,24 Hollywood Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/24-Hollywood-Road/2-SESYPPKXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Kam Tong Court,47A Elgin Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Kam-Tong-Court/2-SEWDPPEEPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
13-14 Queen Victoria Street,13-14 Queen Victoria Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/13-14-Queen-Victoria-Street/2-SEWEGPBJPS,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
40 Staunton Street,40 Staunton Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/40-Staunton-Street/2-SEWGPPYRPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Knight On Wyndham,41 Wyndham Street,1,11,--,--,--,--,--,https://hk.centanet.com/estate/en/Knight-On-Wyndham/2-SEWPBPWYPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
25 Elgin Street,25 Elgin Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/25-Elgin-Street/2-SEWPWPSRPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
47B Elgin Street,47B Elgin Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/47B-Elgin-Street/2-SEWYPPEJPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
34B Staunton Street,34B Staunton Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/34B-Staunton-Street/2-SEYAPKYSPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Asiarich Court,5 Staunton Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Asiarich-Court/2-SEYBGPDXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Yuppie Tel,16 Shelley Street,1,45,--,--,--,--,--,https://hk.centanet.com/estate/en/Yuppie-Tel/2-SEYBPPDHPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
18 Shelley Street,18 Shelley Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/18-Shelley-Street/2-SEYDPPDSPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Shama Soho,9-11 Staunton Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/Shama-Soho/2-SEYGGPDAPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
45-47 Elgin Street,45-47 Elgin Street,1,21,--,--,--,--,--,https://hk.centanet.com/estate/en/45-47-Elgin-Street/2-SEYKPPEJPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
10 Glenealy,10 Glenealy,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/10-Glenealy/2-SEYSPPAAPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
The Staunton,22 Staunton Street,1,57,--,--,--,--,--,https://hk.centanet.com/estate/en/The-Staunton/2-SEYSWPDXPE,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Four Seasons Place,8 Finance Street,1,615,--,--,--,--,--,https://hk.centanet.com/estate/en/Four-Seasons-Place/2-SKPPWWPEWA,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
10 Staveley Street,10 Staveley Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/10-Staveley-Street/2-SSAABPDYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
39-41 Hing Lung Street,39-41 Hing Lung Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/39-41-Hing-Lung-Street/2-SSAEWPAYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
50 Gage Street,50 Gage Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/50-Gage-Street/2-SSASWPEXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
33 Graham Street,33 Graham Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/33-Graham-Street/2-SSBDBPAXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
28 Peel Street,28 Peel Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/28-Peel-Street/2-SSBEPPGYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
2-4 Elgin Street,2-4 Elgin Street,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/2-4-Elgin-Street/2-SSBGGPEXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
23 Aberdeen Street,23 Aberdeen Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/23-Aberdeen-Street/2-SSBGPPPXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
46 Gage Street,46 Gage Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/46-Gage-Street/2-SSBPWPEYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
52 Gage Street,52 Gage Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/52-Gage-Street/2-SSBSWPEXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
65 Hollywood Road,65 Hollywood Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/65-Hollywood-Road/2-SSBWPPKXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
37-39 Aberdeen Street,37-39 Aberdeen Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/37-39-Aberdeen-Street/2-SSBWPPPXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
4 Tit Hong Lane,4 Tit Hong Lane,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/4-Tit-Hong-Lane/2-SSBYBPDJPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
6-12 Tit Hong Lane,6-12 Tit Hong Lane,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/6-12-Tit-Hong-Lane/2-SSBYBPDSPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
10 Elgin Street,10 Elgin Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/10-Elgin-Street/2-SSDWGPEYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
46-52A Peel Street,46-52A Peel Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/46-52A-Peel-Street/2-SSEDPPGXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
48 Gage Street,48 Gage Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/48-Gage-Street/2-SSESWPEXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
99F Wellington Street,99F Wellington Street,1,2,--,--,--,--,--,https://hk.centanet.com/estate/en/99F-Wellington-Street/2-SSEWPPYYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Lam's Building,6-10 Kau U Fong,1,46,--,--,--,--,--,https://hk.centanet.com/estate/en/Lam-s-Building/2-SSGDPPBXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
14 Staveley Street,14 Staveley Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/14-Staveley-Street/2-SSGKBPDYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Tai Lee Building,15-19 Elgin Street,1,28,--,--,--,--,--,https://hk.centanet.com/estate/en/Tai-Lee-Building/2-SSKGGPEHPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
43 Peel Street,43 Peel Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/43-Peel-Street/2-SSKPWPBEPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
8 Elgin Street,8 Elgin Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/8-Elgin-Street/2-SSKYGPEYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
29 Aberdeen Street,29 Aberdeen Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/29-Aberdeen-Street/2-SSKYPPPYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
12 Staveley Street,12 Staveley Street,1,2,--,--,--,--,--,https://hk.centanet.com/estate/en/12-Staveley-Street/2-SSPKBPDXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Shama Central,20-26 Peel Street,1,56,--,--,--,--,--,https://hk.centanet.com/estate/en/Shama-Central/2-SSPPWWPAWK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Tung Tze Terrace,6 Aberdeen Street,1,77,--,--,--,--,--,https://hk.centanet.com/estate/en/Tung-Tze-Terrace/2-SSPPWWPOWK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
The Soho,69 Hollywood Road,1,55,--,--,--,--,--,https://hk.centanet.com/estate/en/The-Soho/2-SSPPWWPRWK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
25 Aberdeen Street,25 Aberdeen Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/25-Aberdeen-Street/2-SSSDPPPYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 17 Aberdeen Street,17 Aberdeen Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/No-17-Aberdeen-Street/2-SSSPWWPJWK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 19 Aberdeen Street,19 Aberdeen Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/No-19-Aberdeen-Street/2-SSSPWWPOWK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 150 Wellington Street,150 Wellington Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/No-150-Wellington-Street/2-SSSPWWPRWK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
One Central Place,23&25 Peel Street,1,121,--,--,--,--,--,https://hk.centanet.com/estate/en/One-Central-Place/2-SSSPWWPSWK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
No. 152 Wellington Street,152 Wellington Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/No-152-Wellington-Street/2-SSSPWWPVWK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
61-63 Hollywood Road,61-63 Hollywood Road,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/61-63-Hollywood-Road/2-SSSWPPKVPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
31 Aberdeen Street,31 Aberdeen Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/31-Aberdeen-Street/2-SSSWPPPXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
26A Peel Street,26A Peel Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/26A-Peel-Street/2-SSWSPPGXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
21 Aberdeen Street,21 Aberdeen Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/21-Aberdeen-Street/2-SSYBPPPYPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
6 Elgin Street,6 Elgin Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/6-Elgin-Street/2-SSYDGPEXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
27 Aberdeen Street,27 Aberdeen Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/27-Aberdeen-Street/2-SSYDPPPXPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Man Lee Building,11-11A Aberdeen Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/Man-Lee-Building/2-SSYEPPPEPK,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Alford House,3 Upper Albert Road,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/Alford-House/2-TMDDZHLRHD,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
6-8 Staunton Street,6-8 Staunton Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/6-8-Staunton-Street/2-TMDIIHIVHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
23 Staunton Street,23 Staunton Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/23-Staunton-Street/2-TMHDIHIOHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
18A Stanley Street,18A Stanley Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/18A-Stanley-Street/2-TMHHIHIAHT,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
19-21 Staunton Street,19-21 Staunton Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/19-21-Staunton-Street/2-TMHHIHIXHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
66-66A Peel Street,66-66A Peel Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/66-66A-Peel-Street/2-TMHLTHXSHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
49-49C Elgin Street,49-49C Elgin Street,1,32,--,--,--,--,--,https://hk.centanet.com/estate/en/49-49C-Elgin-Street/2-TMHZTHMRHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
40 Elgin Street,40 Elgin Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/40-Elgin-Street/2-TMITZHMSHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
2-4 Staunton Street,2-4 Staunton Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/2-4-Staunton-Street/2-TMIXIHIRHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Fat Li Mansion,62-64 Peel Street,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/Fat-Li-Mansion/2-TMIXTHXRHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
48-50 Lyndhurst Terrace,48-50 Lyndhurst Terrace,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/48-50-Lyndhurst-Terrace/2-TMIXZHNXHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Sun Lee Building,43-49 Wellington Street,1,25,--,--,--,--,--,https://hk.centanet.com/estate/en/Sun-Lee-Building/2-TMIZTHLHHT,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
11-13 Lyndhurst Terrace,11-13 Lyndhurst Terrace,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/11-13-Lyndhurst-Terrace/2-TMLSIHZAHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
46 Graham Street,46 Graham Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/46-Graham-Street/2-TMLZZHDRHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Lan Fong House,2-3 Lan Kwai Fong,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Lan-Fong-House/2-TMMDZHMVHT,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
38 Elgin Street,38 Elgin Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/38-Elgin-Street/2-TMMHZHMAHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Sun Fung Mansion,52-60 Lyndhurst Terrace,1,36,"$4,781/ ft²",76.38%,1,--,--,https://hk.centanet.com/estate/en/Sun-Fung-Mansion/2-TMMLZHNAHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
The Elgin,51 Elgin Street,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/The-Elgin/2-TMSZTHMSHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
27 Staunton Street,27 Staunton Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/27-Staunton-Street/2-TMTXIHIRHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Wing On Building,38-40 Hollywood Road,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Wing-On-Building/2-TMXLTHZAHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
25 Staunton Street,25 Staunton Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/25-Staunton-Street/2-TMXZIHIJHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
9 Lyndhurst Terrace,9 Lyndhurst Terrace,1,2,--,--,--,--,--,https://hk.centanet.com/estate/en/9-Lyndhurst-Terrace/2-TMZIIHZXHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
22-24 Lyndhurst Terrace,22-24 Lyndhurst Terrace,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/22-24-Lyndhurst-Terrace/2-TMZLTHNVHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
46-50 Elgin Street,46-50 Elgin Street,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/46-50-Elgin-Street/2-TMZXZHMXHM,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Lan Kwai House,5-6 Lan Kwai Fong,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/Lan-Kwai-House/2-TMZZZHMHHT,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
14E-14F Elgin Street,14E-14F Elgin Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/14E-14F-Elgin-Street/2-TTDHIHMYMZ,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
Wai Yuen Building,12-14 Elgin Street,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/Wai-Yuen-Building/2-TTDHIHMYTZ,Hong Kong Island,Mid-Levels West,Central,HMA028,,,,,,,
